file,pred_camera_view,true_camera_view
2652_D.jpg,Behind Home,Behind Home
2653_A.jpg,"Batter, 3B side",Behind Pitcher
2653_D.jpg,Behind Home,Behind Home
2653_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2653_B.jpg,"Batter, 3B side","Batter, 3B side"
2654_B.jpg,"Batter, 3B side","Batter, 3B side"
2654_A.jpg,Behind Pitcher,Behind Pitcher
2654_D.jpg,Behind Home,Behind Home
2654_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2655_B.jpg,"Batter, 3B side","Batter, 3B side"
2655_A.jpg,Behind Pitcher,Behind Pitcher
2655_D.jpg,Behind Home,Behind Home
2655_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2656_B.jpg,"Batter, 3B side","Batter, 3B side"
2656_A.jpg,Behind Pitcher,Behind Pitcher
2656_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2656_D.jpg,Behind Home,Behind Home
2657_A.jpg,Behind Pitcher,Behind Pitcher
2657_B.jpg,"Batter, 3B side","Batter, 3B side"
2657_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2657_D.jpg,Behind Home,Behind Home
2658_A.jpg,Behind Pitcher,Behind Pitcher
2658_B.jpg,"Batter, 3B side","Batter, 3B side"
2658_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2658_D.jpg,Behind Home,Behind Home
2659_A.jpg,Behind Pitcher,Behind Pitcher
2659_B.jpg,"Batter, 3B side","Batter, 3B side"
2659_D.jpg,Behind Home,Behind Home
2659_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2660_B.jpg,"Batter, 3B side","Batter, 3B side"
2660_A.jpg,Behind Pitcher,Behind Pitcher
2660_D.jpg,Behind Home,Behind Home
2660_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2661_A.jpg,Behind Pitcher,Behind Pitcher
2661_B.jpg,"Batter, 3B side","Batter, 3B side"
2662_A.jpg,Behind Pitcher,Behind Pitcher
2661_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2661_D.jpg,Behind Home,Behind Home
2662_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2662_B.jpg,"Batter, 3B side","Batter, 3B side"
2663_A.jpg,Behind Pitcher,Behind Pitcher
2662_D.jpg,Behind Home,Behind Home
2663_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2663_B.jpg,"Batter, 3B side","Batter, 3B side"
2664_B.jpg,"Batter, 3B side","Batter, 3B side"
2663_D.jpg,Behind Home,Behind Home
2664_A.jpg,Behind Pitcher,Behind Pitcher
2664_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2664_D.jpg,Behind Home,Behind Home
2665_A.jpg,Behind Pitcher,Behind Pitcher
2665_B.jpg,"Batter, 3B side","Batter, 3B side"
2665_D.jpg,Behind Home,Behind Home
2665_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2666_B.jpg,"Batter, 3B side","Batter, 3B side"
2666_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2666_A.jpg,Behind Pitcher,Behind Pitcher
2666_D.jpg,Behind Home,Behind Home
2667_A.jpg,Behind Pitcher,Behind Pitcher
2667_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2667_B.jpg,"Batter, 3B side","Batter, 3B side"
2668_A.jpg,Behind Pitcher,Behind Pitcher
2667_D.jpg,Behind Home,Behind Home
2668_B.jpg,"Batter, 3B side","Batter, 3B side"
2668_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2668_D.jpg,Behind Home,Behind Home
2669_A.jpg,Behind Pitcher,Behind Pitcher
2669_B.jpg,"Batter, 3B side","Batter, 3B side"
2669_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2669_D.jpg,Behind Home,Behind Home
2670_B.jpg,"Batter, 3B side","Batter, 3B side"
2670_A.jpg,Behind Pitcher,Behind Pitcher
2670_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2670_D.jpg,Behind Home,Behind Home
2671_A.jpg,Behind Pitcher,Behind Pitcher
2671_B.jpg,"Batter, 3B side","Batter, 3B side"
2671_D.jpg,Behind Home,Behind Home
2671_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2672_A.jpg,Behind Pitcher,Behind Pitcher
2672_B.jpg,"Batter, 3B side","Batter, 3B side"
2672_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2673_A.jpg,Behind Pitcher,Behind Pitcher
2672_D.jpg,Behind Home,Behind Home
2673_B.jpg,"Batter, 3B side","Batter, 3B side"
2673_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2674_A.jpg,Behind Pitcher,Behind Pitcher
2673_D.jpg,Behind Home,Behind Home
2674_B.jpg,"Batter, 3B side","Batter, 3B side"
2674_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2674_D.jpg,Behind Home,Behind Home
2675_A.jpg,Behind Pitcher,Behind Pitcher
2675_B.jpg,"Batter, 3B side","Batter, 3B side"
2675_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2676_A.jpg,Behind Pitcher,Behind Pitcher
2675_D.jpg,Behind Home,Behind Home
2676_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2676_B.jpg,"Batter, 3B side","Batter, 3B side"
2677_A.jpg,Behind Pitcher,Behind Pitcher
2676_D.jpg,Behind Home,Behind Home
2677_B.jpg,"Batter, 3B side","Batter, 3B side"
2677_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2677_D.jpg,Behind Home,Behind Home
2678_A.jpg,Behind Pitcher,Behind Pitcher
2678_B.jpg,"Batter, 3B side","Batter, 3B side"
2678_D.jpg,Behind Home,Behind Home
2678_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2679_B.jpg,"Batter, 3B side","Batter, 3B side"
2679_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2679_A.jpg,Behind Pitcher,Behind Pitcher
2679_D.jpg,Behind Home,Behind Home
2680_B.jpg,"Batter, 3B side","Batter, 3B side"
2680_C.jpg,"Batter, 3B side","Pitcher, 3B side"
2680_A.jpg,Behind Pitcher,Behind Pitcher
2680_D.jpg,Behind Home,Behind Home
2681_A.jpg,Behind Pitcher,Behind Pitcher
2681_B.jpg,"Batter, 3B side","Batter, 3B side"
2681_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2682_A.jpg,Behind Pitcher,Behind Pitcher
2681_D.jpg,Behind Home,Behind Home
2682_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2682_B.jpg,"Batter, 3B side","Batter, 3B side"
2682_D.jpg,Behind Home,Behind Home
2683_A.jpg,Behind Pitcher,Behind Pitcher
2683_D.jpg,Behind Home,Behind Home
2683_B.jpg,"Batter, 3B side","Batter, 3B side"
2683_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2684_A.jpg,Behind Pitcher,Behind Pitcher
2684_B.jpg,"Batter, 3B side","Batter, 3B side"
2684_D.jpg,Behind Home,Behind Home
2684_C.jpg,"Batter, 3B side","Pitcher, 3B side"
2685_A.jpg,Behind Pitcher,Behind Pitcher
2685_B.jpg,"Batter, 3B side","Batter, 3B side"
2685_D.jpg,Behind Home,Behind Home
2685_C.jpg,"Batter, 3B side","Pitcher, 3B side"
2686_B.jpg,"Batter, 3B side","Batter, 3B side"
2686_A.jpg,Behind Pitcher,Behind Pitcher
2687_A.jpg,Behind Pitcher,Behind Pitcher
2686_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2686_D.jpg,Behind Home,Behind Home
2687_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2687_B.jpg,"Batter, 3B side","Batter, 3B side"
2687_D.jpg,Behind Home,Behind Home
2688_A.jpg,Behind Pitcher,Behind Pitcher
2688_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2688_B.jpg,"Batter, 3B side","Batter, 3B side"
2689_B.jpg,"Batter, 3B side","Batter, 3B side"
2689_A.jpg,Behind Pitcher,Behind Pitcher
2688_D.jpg,Behind Home,Behind Home
2689_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2689_D.jpg,Behind Home,Behind Home
2690_A.jpg,Behind Pitcher,Behind Pitcher
2690_B.jpg,"Batter, 3B side","Batter, 3B side"
2690_D.jpg,Behind Home,Behind Home
2690_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2691_B.jpg,"Batter, 3B side","Batter, 3B side"
2691_A.jpg,Behind Pitcher,Behind Pitcher
2691_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2691_D.jpg,Behind Home,Behind Home
2692_A.jpg,Behind Pitcher,Behind Pitcher
2692_B.jpg,"Batter, 3B side","Batter, 3B side"
2692_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2692_D.jpg,Behind Home,Behind Home
2693_A.jpg,Behind Pitcher,Behind Pitcher
2693_B.jpg,"Batter, 3B side","Batter, 3B side"
2693_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2693_D.jpg,Behind Home,Behind Home
2694_A.jpg,Behind Pitcher,Behind Pitcher
2694_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2694_B.jpg,"Batter, 3B side","Batter, 3B side"
2695_B.jpg,"Batter, 3B side","Batter, 3B side"
2694_D.jpg,Behind Home,Behind Home
2695_A.jpg,Behind Pitcher,Behind Pitcher
2695_D.jpg,Behind Home,Behind Home
2695_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2696_B.jpg,"Batter, 3B side","Batter, 3B side"
2696_A.jpg,Behind Pitcher,Behind Pitcher
2696_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2696_D.jpg,Behind Home,Behind Home
2697_A.jpg,Behind Pitcher,Behind Pitcher
2697_B.jpg,"Batter, 3B side","Batter, 3B side"
2697_D.jpg,Behind Home,Behind Home
2697_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2698_A.jpg,Behind Pitcher,Behind Pitcher
2698_B.jpg,"Batter, 3B side","Batter, 3B side"
2698_D.jpg,Behind Home,Behind Home
2698_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2699_A.jpg,Behind Pitcher,Behind Pitcher
2699_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2699_B.jpg,"Batter, 3B side","Batter, 3B side"
2700_A.jpg,Behind Pitcher,Behind Pitcher
2699_D.jpg,Behind Home,Behind Home
2700_B.jpg,"Batter, 3B side","Batter, 3B side"
2700_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2700_D.jpg,Behind Home,Behind Home
2701_B.jpg,"Batter, 3B side","Batter, 3B side"
2701_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2701_A.jpg,Behind Pitcher,Behind Pitcher
2702_A.jpg,Behind Pitcher,Behind Pitcher
2701_D.jpg,Behind Home,Behind Home
2702_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2702_B.jpg,"Batter, 3B side","Batter, 3B side"
2703_A.jpg,Behind Pitcher,Behind Pitcher
2702_D.jpg,Behind Home,Behind Home
2703_B.jpg,"Batter, 3B side","Batter, 3B side"
2703_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2704_A.jpg,Behind Pitcher,Behind Pitcher
2703_D.jpg,Behind Home,Behind Home
2704_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2704_B.jpg,"Batter, 3B side","Batter, 3B side"
2704_D.jpg,Behind Home,Behind Home
2705_B.jpg,"Batter, 3B side","Batter, 3B side"
2705_A.jpg,Behind Pitcher,Behind Pitcher
2705_D.jpg,Behind Home,Behind Home
2705_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2706_B.jpg,"Batter, 3B side","Batter, 3B side"
2706_A.jpg,Behind Pitcher,Behind Pitcher
2706_D.jpg,Behind Home,Behind Home
2706_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2707_A.jpg,Behind Pitcher,Behind Pitcher
2707_B.jpg,"Batter, 3B side","Batter, 3B side"
2707_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2707_D.jpg,Behind Home,Behind Home
2708_A.jpg,Behind Pitcher,Behind Pitcher
2708_B.jpg,"Batter, 3B side","Batter, 3B side"
2708_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2708_D.jpg,Behind Home,Behind Home
2709_A.jpg,Behind Pitcher,Behind Pitcher
2709_D.jpg,Behind Home,Behind Home
2709_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2709_B.jpg,"Batter, 3B side","Batter, 3B side"
2710_A.jpg,Behind Pitcher,Behind Pitcher
2710_B.jpg,"Batter, 3B side","Batter, 3B side"
2710_D.jpg,Behind Home,Behind Home
2710_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2711_B.jpg,"Batter, 3B side","Batter, 3B side"
2711_A.jpg,Behind Pitcher,Behind Pitcher
2711_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2711_D.jpg,Behind Home,Behind Home
2712_B.jpg,"Batter, 3B side","Batter, 3B side"
2712_A.jpg,Behind Pitcher,Behind Pitcher
2712_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2712_D.jpg,Behind Home,Behind Home
2713_B.jpg,"Batter, 3B side","Batter, 3B side"
2713_A.jpg,Behind Pitcher,Behind Pitcher
2713_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2713_D.jpg,Behind Home,Behind Home
2714_A.jpg,Behind Pitcher,Behind Pitcher
2714_B.jpg,"Batter, 3B side","Batter, 3B side"
2714_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2715_A.jpg,Behind Pitcher,Behind Pitcher
2714_D.jpg,Behind Home,Behind Home
2715_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2715_B.jpg,"Batter, 3B side","Batter, 3B side"
2715_D.jpg,Behind Home,Behind Home
2716_A.jpg,Behind Pitcher,Behind Pitcher
2716_B.jpg,"Batter, 3B side","Batter, 3B side"
2716_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2716_D.jpg,Behind Home,Behind Home
2717_B.jpg,"Batter, 3B side","Batter, 3B side"
2717_A.jpg,Behind Pitcher,Behind Pitcher
2717_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2717_D.jpg,Behind Home,Behind Home
2718_B.jpg,"Batter, 3B side","Batter, 3B side"
2718_A.jpg,Behind Pitcher,Behind Pitcher
2718_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2719_A.jpg,Behind Pitcher,Behind Pitcher
2718_D.jpg,Behind Home,Behind Home
2719_B.jpg,"Batter, 3B side","Batter, 3B side"
2719_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2720_A.jpg,Behind Pitcher,Behind Pitcher
2719_D.jpg,Behind Home,Behind Home
2720_B.jpg,"Batter, 3B side","Batter, 3B side"
2720_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2720_D.jpg,Behind Home,Behind Home
2721_A.jpg,Behind Pitcher,Behind Pitcher
2721_B.jpg,"Batter, 3B side","Batter, 3B side"
2721_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2721_D.jpg,Behind Home,Behind Home
2722_A.jpg,Behind Pitcher,Behind Pitcher
2722_B.jpg,"Batter, 3B side","Batter, 3B side"
2722_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2722_D.jpg,Behind Home,Behind Home
2723_A.jpg,Behind Pitcher,Behind Pitcher
2723_B.jpg,"Batter, 3B side","Batter, 3B side"
2723_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2723_D.jpg,Behind Home,Behind Home
2724_A.jpg,Behind Pitcher,Behind Pitcher
2724_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2724_B.jpg,"Batter, 3B side","Batter, 3B side"
2724_D.jpg,Behind Home,Behind Home
2725_A.jpg,Behind Pitcher,Behind Pitcher
2725_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2725_B.jpg,"Batter, 3B side","Batter, 3B side"
2725_D.jpg,Behind Home,Behind Home
2726_B.jpg,"Batter, 3B side","Batter, 3B side"
2726_A.jpg,Behind Pitcher,Behind Pitcher
2726_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2726_D.jpg,Behind Home,Behind Home
2727_B.jpg,"Batter, 3B side","Batter, 3B side"
2727_A.jpg,Behind Pitcher,Behind Pitcher
2727_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2727_D.jpg,Behind Home,Behind Home
2728_A.jpg,Behind Pitcher,Behind Pitcher
2728_B.jpg,"Batter, 3B side","Batter, 3B side"
2728_D.jpg,Behind Home,Behind Home
2728_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2729_B.jpg,"Batter, 3B side","Batter, 3B side"
2729_A.jpg,Behind Pitcher,Behind Pitcher
2729_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2729_D.jpg,Behind Home,Behind Home
2730_B.jpg,"Batter, 3B side","Batter, 3B side"
2730_A.jpg,Behind Pitcher,Behind Pitcher
2730_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2730_D.jpg,Behind Home,Behind Home
2731_A.jpg,Behind Pitcher,Behind Pitcher
2731_B.jpg,"Batter, 3B side","Batter, 3B side"
2731_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2731_D.jpg,Behind Home,Behind Home
2732_A.jpg,Behind Pitcher,Behind Pitcher
2732_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2732_B.jpg,"Batter, 3B side","Batter, 3B side"
2732_D.jpg,Behind Home,Behind Home
2733_A.jpg,Behind Pitcher,Behind Pitcher
2733_B.jpg,"Batter, 3B side","Batter, 3B side"
2733_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2733_D.jpg,Behind Home,Behind Home
2734_B.jpg,"Batter, 3B side","Batter, 3B side"
2734_A.jpg,Behind Pitcher,Behind Pitcher
2734_D.jpg,Behind Home,Behind Home
2734_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2735_B.jpg,"Batter, 3B side","Batter, 3B side"
2735_A.jpg,Behind Pitcher,Behind Pitcher
2735_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2735_D.jpg,Behind Home,Behind Home
2736_B.jpg,"Batter, 3B side","Batter, 3B side"
2736_A.jpg,Behind Pitcher,Behind Pitcher
2736_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2736_D.jpg,Behind Home,Behind Home
2737_A.jpg,Behind Pitcher,Behind Pitcher
2737_B.jpg,"Batter, 3B side","Batter, 3B side"
2737_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2738_A.jpg,Behind Pitcher,Behind Pitcher
2737_D.jpg,Behind Home,Behind Home
2738_B.jpg,"Batter, 3B side","Batter, 3B side"
2738_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2739_A.jpg,Behind Pitcher,Behind Pitcher
2738_D.jpg,Behind Home,Behind Home
2739_B.jpg,"Batter, 3B side","Batter, 3B side"
2739_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2739_D.jpg,Behind Home,Behind Home
2740_A.jpg,Behind Pitcher,Behind Pitcher
2740_B.jpg,"Batter, 3B side","Batter, 3B side"
2740_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2740_D.jpg,Behind Home,Behind Home
2741_B.jpg,"Batter, 3B side","Batter, 3B side"
2741_A.jpg,Behind Pitcher,Behind Pitcher
2741_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2741_D.jpg,Behind Home,Behind Home
2742_A.jpg,Behind Pitcher,Behind Pitcher
2742_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2742_B.jpg,"Batter, 3B side","Batter, 3B side"
2743_A.jpg,Behind Pitcher,Behind Pitcher
2742_D.jpg,Behind Home,Behind Home
2743_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2743_B.jpg,"Batter, 3B side","Batter, 3B side"
2744_B.jpg,"Batter, 3B side","Batter, 3B side"
2743_D.jpg,Behind Home,Behind Home
2744_D.jpg,Behind Home,Behind Home
2744_A.jpg,Behind Pitcher,Behind Pitcher
2744_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2745_A.jpg,Behind Pitcher,Behind Pitcher
2745_B.jpg,"Batter, 3B side","Batter, 3B side"
2745_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2745_D.jpg,Behind Home,Behind Home
2746_B.jpg,"Batter, 3B side","Batter, 3B side"
2746_A.jpg,Behind Pitcher,Behind Pitcher
2746_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2746_D.jpg,Behind Home,Behind Home
2747_B.jpg,"Batter, 3B side","Batter, 3B side"
2747_A.jpg,Behind Pitcher,Behind Pitcher
2747_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2748_A.jpg,Behind Pitcher,Behind Pitcher
2747_D.jpg,Behind Home,Behind Home
2748_B.jpg,"Batter, 3B side","Batter, 3B side"
2748_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2749_A.jpg,Behind Pitcher,Behind Pitcher
2748_D.jpg,Behind Home,Behind Home
2749_B.jpg,"Batter, 3B side","Batter, 3B side"
2749_D.jpg,Behind Home,Behind Home
2749_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2750_B.jpg,"Batter, 3B side","Batter, 3B side"
2750_A.jpg,Behind Pitcher,Behind Pitcher
2750_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2750_D.jpg,Behind Home,Behind Home
2751_A.jpg,Behind Pitcher,Behind Pitcher
2751_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2751_B.jpg,"Batter, 3B side","Batter, 3B side"
2752_A.jpg,Behind Pitcher,Behind Pitcher
2751_D.jpg,Behind Home,Behind Home
2752_B.jpg,"Batter, 3B side","Batter, 3B side"
2752_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2752_D.jpg,Behind Home,Behind Home
2753_A.jpg,Behind Pitcher,Behind Pitcher
2753_B.jpg,"Batter, 3B side","Batter, 3B side"
2753_D.jpg,Behind Home,Behind Home
2753_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2754_A.jpg,Behind Pitcher,Behind Pitcher
2754_B.jpg,"Batter, 3B side","Batter, 3B side"
2754_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2754_D.jpg,Behind Home,Behind Home
2755_A.jpg,Behind Pitcher,Behind Pitcher
2755_B.jpg,"Batter, 3B side","Batter, 3B side"
2755_D.jpg,Behind Home,Behind Home
2756_B.jpg,"Batter, 3B side","Batter, 3B side"
2755_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2756_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2756_A.jpg,Behind Pitcher,Behind Pitcher
2756_D.jpg,Behind Home,Behind Home
2757_B.jpg,"Batter, 3B side","Batter, 3B side"
2757_A.jpg,Behind Pitcher,Behind Pitcher
2758_A.jpg,Behind Pitcher,Behind Pitcher
2757_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2757_D.jpg,Behind Home,Behind Home
2758_B.jpg,"Batter, 3B side","Batter, 3B side"
2758_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2758_D.jpg,Behind Home,Behind Home
2759_B.jpg,"Batter, 3B side","Batter, 3B side"
2759_A.jpg,Behind Pitcher,Behind Pitcher
2759_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2759_D.jpg,Behind Home,Behind Home
2760_A.jpg,Behind Pitcher,Behind Pitcher
2760_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2761_A.jpg,Behind Pitcher,Behind Pitcher
2760_D.jpg,Behind Home,Behind Home
2760_B.jpg,"Batter, 3B side","Batter, 3B side"
2761_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2761_B.jpg,"Batter, 3B side","Batter, 3B side"
2761_D.jpg,Behind Home,Behind Home
2762_A.jpg,Behind Pitcher,Behind Pitcher
2762_D.jpg,Behind Home,Behind Home
2762_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2762_B.jpg,"Batter, 3B side","Batter, 3B side"
2763_B.jpg,"Batter, 3B side","Batter, 3B side"
2763_A.jpg,Behind Pitcher,Behind Pitcher
2763_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2764_A.jpg,Behind Pitcher,Behind Pitcher
2763_D.jpg,Behind Home,Behind Home
2764_B.jpg,"Batter, 3B side","Batter, 3B side"
2764_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2765_A.jpg,Behind Pitcher,Behind Pitcher
2764_D.jpg,Behind Home,Behind Home
2765_B.jpg,"Batter, 3B side","Batter, 3B side"
2765_D.jpg,Behind Home,Behind Home
2765_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2766_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2766_A.jpg,Behind Pitcher,Behind Pitcher
2766_B.jpg,"Batter, 3B side","Batter, 3B side"
2766_D.jpg,Behind Home,Behind Home
2767_A.jpg,Behind Pitcher,Behind Pitcher
2767_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
2767_B.jpg,"Batter, 3B side","Batter, 3B side"
2768_A.jpg,Behind Pitcher,Behind Pitcher
3367_A.jpg,Behind Pitcher,Behind Pitcher
3367_B.jpg,"Batter, 3B side","Batter, 3B side"
3367_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3367_D.jpg,Behind Home,Behind Home
3368_A.jpg,Behind Pitcher,Behind Pitcher
3368_B.jpg,"Batter, 3B side","Batter, 3B side"
3369_A.jpg,Behind Pitcher,Behind Pitcher
3368_D.jpg,Behind Home,Behind Home
3368_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3369_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3369_B.jpg,"Batter, 3B side","Batter, 3B side"
3369_D.jpg,Behind Home,Behind Home
3370_A.jpg,Behind Pitcher,Behind Pitcher
3370_B.jpg,"Batter, 3B side","Batter, 3B side"
3370_D.jpg,Behind Home,Behind Home
3370_C.jpg,"Batter, 3B side","Pitcher, 3B side"
3371_A.jpg,Behind Pitcher,Behind Pitcher
3371_B.jpg,"Batter, 3B side","Batter, 3B side"
3371_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3371_D.jpg,Behind Home,Behind Home
3372_A.jpg,Behind Pitcher,Behind Pitcher
3372_D.jpg,Behind Home,Behind Home
3372_B.jpg,"Batter, 3B side","Batter, 3B side"
3372_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3373_A.jpg,Behind Pitcher,Behind Pitcher
3373_B.jpg,"Batter, 3B side","Batter, 3B side"
3373_D.jpg,Behind Home,Behind Home
3373_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3374_A.jpg,Behind Pitcher,Behind Pitcher
3374_B.jpg,"Batter, 3B side","Batter, 3B side"
3374_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3374_D.jpg,Behind Home,Behind Home
3375_A.jpg,Behind Pitcher,Behind Pitcher
3375_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3375_D.jpg,Behind Home,Behind Home
3375_B.jpg,"Batter, 3B side","Batter, 3B side"
3376_B.jpg,"Batter, 3B side","Batter, 3B side"
3376_A.jpg,Behind Pitcher,Behind Pitcher
3376_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3377_A.jpg,Behind Pitcher,Behind Pitcher
3376_D.jpg,Behind Home,Behind Home
3377_B.jpg,"Batter, 3B side","Batter, 3B side"
3377_C.jpg,"Pitcher, 3B side","Pitcher, 3B side"
3378_A.jpg,Behind Pitcher,Behind Pitcher
3378_B.jpg,"Batter, 3B side","Batter, 3B side"
3377_D.jpg,Behind Home,Behind Home
3378_D.jpg,Behind Home,Behind Home
